Date,SKU_Key,Store_ID,Product_ID,Category,Region,Weather_Condition,Seasonality,Holiday_Promotion,Discount,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Net_Price,Competitor_Pricing,Revenue,Inventory_Value,Avg_Daily_Demand,Days_of_Cover,Reorder_Point,Below_Reorder_Point,Excess_Units,Excess_Value,Sold_Out,Stockout_Risk,Unserved_Units,Forecast_Error,Abs_Forecast_Error,Order_Requirement,Order_Gap,Stock_Status,Recommended_Action
2023-07-20,S001-P0014,S001,P0014,Furniture,South,Sunny,Spring,1,5,126,93,105,109.06,17.13,16.27,16.08,1513.44,2158.38,140.32,0.9,210.48,1,0.0,0.0,0,0,0.0,16.06,16.06,294.96,-189.96,Critical,REPLENISH NOW
2023-07-21,S001-P0014,S001,P0014,Electronics,South,Rainy,Winter,0,15,58,27,142,43.94,87.14,74.07,88.59,1999.86,5054.12,127.75,0.45,191.62,1,0.0,0.0,0,0,0.0,16.94,16.94,325.25,-183.25,Critical,REPLENISH NOW
2023-07-22,S001-P0014,S001,P0014,Electronics,West,Cloudy,Winter,1,15,327,0,41,10.84,23.71,20.15,20.92,0.0,7753.17,124.14,2.63,186.21,0,0.0,0.0,0,0,0.0,10.84,10.84,45.43,-4.43,Healthy,MAINTAIN
2023-07-23,S001-P0014,S001,P0014,Toys,West,Snowy,Spring,1,15,345,174,156,193.61,92.18,78.35,91.04,13633.42,31802.1,129.43,2.67,194.14,0,0.0,0.0,0,0,0.0,19.61,19.61,43.29,112.71,Healthy,MAINTAIN
2023-07-24,S001-P0014,S001,P0014,Electronics,South,Sunny,Summer,0,0,398,188,145,183.58,20.27,20.27,21.66,3810.76,8067.46,132.68,3.0,199.02,0,0.0,0.0,0,0,0.0,-4.42,4.42,0.04,144.96,Healthy,MAINTAIN
2023-07-25,S001-P0014,S001,P0014,Electronics,South,Rainy,Autumn,0,0,262,152,188,159.69,26.87,26.87,24.01,4084.24,7039.94,136.93,1.91,205.39,0,0.0,0.0,0,0,0.0,7.69,7.69,148.79,39.21,Healthy,MAINTAIN
2023-07-26,S001-P0014,S001,P0014,Clothing,West,Snowy,Summer,0,10,352,151,128,167.03,54.79,49.31,57.67,7445.96,19286.08,137.39,2.56,206.09,0,0.0,0.0,0,0,0.0,16.03,16.03,60.18,67.82,Healthy,MAINTAIN
2023-07-27,S001-P0014,S001,P0014,Furniture,East,Snowy,Winter,0,5,421,15,198,14.84,81.17,77.11,76.73,1156.67,34172.57,133.79,3.15,200.68,0,19.64,1594.41,0,0,0.0,-0.16,0.16,0.0,198.0,Excess,REDUCE STOCK
2023-07-28,S001-P0014,S001,P0014,Electronics,South,Cloudy,Winter,1,5,210,175,115,173.45,41.31,39.24,41.62,6867.79,8675.1,140.0,1.5,210.0,0,0.0,0.0,0,0,0.0,-1.55,1.55,210.0,-95.0,Healthy,MAINTAIN
2023-07-29,S001-P0014,S001,P0014,Clothing,North,Sunny,Spring,1,10,234,130,88,142.73,68.86,61.97,68.71,8056.62,16113.24,144.64,1.62,216.96,0,0.0,0.0,0,0,0.0,12.73,12.73,199.93,-111.93,Healthy,MAINTAIN
2023-07-30,S001-P0014,S001,P0014,Toys,North,Rainy,Spring,0,20,360,205,105,198.77,26.8,21.44,24.81,4395.2,9648.0,148.36,2.43,222.54,0,0.0,0.0,0,0,0.0,-6.23,6.23,85.07,19.93,Healthy,MAINTAIN
2023-07-31,S001-P0014,S001,P0014,Furniture,West,Sunny,Summer,0,5,498,133,93,139.04,49.27,46.81,50.03,6225.26,24536.46,145.0,3.43,217.5,0,63.0,3104.01,0,0,0.0,6.04,6.04,0.0,93.0,Excess,REDUCE STOCK
2023-08-01,S001-P0014,S001,P0014,Clothing,North,Rainy,Spring,1,5,83,37,51,34.79,95.27,90.51,93.05,3348.74,7907.41,141.82,0.59,212.73,1,0.0,0.0,0,0,0.0,-2.21,2.21,342.46,-291.46,Critical,REPLENISH NOW
2023-08-02,S001-P0014,S001,P0014,Groceries,North,Sunny,Summer,1,0,269,224,99,234.7,54.59,54.59,54.52,12228.16,14684.71,134.25,2.0,201.38,0,0.0,0.0,0,0,0.0,10.7,10.7,133.75,-34.75,Healthy,MAINTAIN
2023-08-03,S001-P0014,S001,P0014,Groceries,West,Snowy,Spring,0,15,304,226,58,240.05,41.78,35.51,44.21,8025.94,12701.12,140.89,2.16,211.34,0,0.0,0.0,0,0,0.0,14.05,14.05,118.68,-60.68,Healthy,MAINTAIN
2023-08-04,S001-P0014,S001,P0014,Clothing,North,Rainy,Autumn,1,15,333,236,44,230.45,88.56,75.28,85.61,17765.14,29490.48,147.18,2.26,220.77,0,0.0,0.0,0,0,0.0,-5.55,5.55,108.54,-64.54,Healthy,MAINTAIN
2023-08-05,S001-P0014,S001,P0014,Electronics,East,Cloudy,Summer,1,5,128,39,194,58.04,25.22,23.96,23.82,934.4,3228.16,144.54,0.89,216.8,1,0.0,0.0,0,0,0.0,19.04,19.04,305.61,-111.61,Critical,REPLENISH NOW
2023-08-06,S001-P0014,S001,P0014,Clothing,West,Sunny,Spring,1,5,443,208,28,204.79,48.57,46.14,50.51,9597.43,21516.51,142.86,3.1,214.29,0,14.43,700.8,0,0,0.0,-3.21,3.21,0.0,28.0,Excess,REDUCE STOCK
2023-08-07,S001-P0014,S001,P0014,Groceries,North,Snowy,Summer,0,15,420,368,112,383.06,73.0,62.05,70.05,22834.4,30660.0,155.14,2.71,232.71,0,0.0,0.0,0,0,0.0,15.06,15.06,45.43,66.57,Healthy,MAINTAIN
2023-08-08,S001-P0014,S001,P0014,Toys,East,Sunny,Spring,0,10,290,122,46,122.05,78.62,70.76,75.12,8632.48,22799.8,154.57,1.88,231.86,0,0.0,0.0,0,0,0.0,0.05,0.05,173.71,-127.71,Healthy,MAINTAIN
2023-08-09,S001-P0014,S001,P0014,Toys,North,Snowy,Winter,0,10,386,20,130,31.27,86.76,78.08,88.34,1561.68,33489.36,142.36,2.71,213.54,0,0.0,0.0,0,0,0.0,11.27,11.27,41.07,88.93,Healthy,MAINTAIN
2023-08-10,S001-P0014,S001,P0014,Toys,South,Rainy,Autumn,0,0,234,181,30,176.44,63.13,63.13,60.62,11426.53,14772.42,144.21,1.62,216.32,0,0.0,0.0,0,0,0.0,-4.56,4.56,198.64,-168.64,Healthy,MAINTAIN
2023-08-11,S001-P0014,S001,P0014,Groceries,South,Sunny,Winter,0,5,303,125,180,131.45,99.44,94.47,98.56,11808.5,30130.32,134.32,2.26,201.48,0,0.0,0.0,0,0,0.0,6.45,6.45,99.96,80.04,Healthy,MAINTAIN
2023-08-12,S001-P0014,S001,P0014,Toys,North,Cloudy,Winter,1,10,293,173,138,189.43,13.22,11.9,16.78,2058.35,3873.46,137.75,2.13,206.62,0,0.0,0.0,0,0,0.0,16.43,16.43,120.25,17.75,Healthy,MAINTAIN
2023-08-13,S001-P0014,S001,P0014,Clothing,East,Sunny,Autumn,1,0,390,50,186,63.11,37.1,37.1,34.33,1855.0,14469.0,132.93,2.93,199.39,0,0.0,0.0,0,0,0.0,13.11,13.11,8.79,177.21,Healthy,MAINTAIN
2023-08-14,S001-P0014,S001,P0014,Toys,East,Rainy,Spring,1,0,461,345,30,340.14,73.59,73.59,70.55,25388.55,33924.99,143.86,3.2,215.79,0,29.43,2165.65,0,0,0.0,-4.86,4.86,0.0,30.0,Excess,REDUCE STOCK
2023-08-15,S001-P0014,S001,P0014,Groceries,North,Sunny,Winter,0,0,164,105,188,118.51,73.12,73.12,71.76,7677.6,11991.68,142.39,1.15,213.59,1,0.0,0.0,0,0,0.0,13.51,13.51,263.18,-75.18,Below Reorder,REPLENISH
2023-08-16,S001-P0014,S001,P0014,Furniture,North,Cloudy,Summer,0,0,308,254,136,263.09,50.13,50.13,51.21,12733.02,15440.04,148.43,2.08,222.64,0,0.0,0.0,0,0,0.0,9.09,9.09,137.29,-1.29,Healthy,MAINTAIN
2023-08-17,S001-P0014,S001,P0014,Furniture,South,Sunny,Winter,1,20,311,134,35,130.97,63.28,50.62,64.1,6783.62,19680.08,149.89,2.07,224.84,0,0.0,0.0,0,0,0.0,-3.03,3.03,138.68,-103.68,Healthy,MAINTAIN
2023-08-18,S001-P0014,S001,P0014,Electronics,South,Cloudy,Summer,0,0,385,42,84,54.6,28.46,28.46,26.52,1195.32,10957.1,150.43,2.56,225.64,0,0.0,0.0,0,0,0.0,12.6,12.6,66.29,17.71,Healthy,MAINTAIN
2023-08-19,S001-P0014,S001,P0014,Furniture,West,Snowy,Winter,1,10,402,250,109,255.84,37.55,33.8,42.14,8448.75,15095.1,159.36,2.52,239.04,0,0.0,0.0,0,0,0.0,5.84,5.84,76.07,32.93,Healthy,MAINTAIN
2023-08-20,S001-P0014,S001,P0014,Furniture,North,Cloudy,Spring,0,20,325,280,24,289.06,42.75,34.2,45.26,9576.0,13893.75,163.14,1.99,244.71,0,0.0,0.0,0,0,0.0,9.06,9.06,164.43,-140.43,Healthy,MAINTAIN
2023-08-21,S001-P0014,S001,P0014,Groceries,West,Snowy,Winter,1,5,459,45,39,44.89,65.81,62.52,63.32,2813.38,30206.79,158.04,2.9,237.05,0,0.0,0.0,0,0,0.0,-0.11,0.11,15.11,23.89,Healthy,MAINTAIN
2023-08-22,S001-P0014,S001,P0014,Furniture,North,Cloudy,Spring,1,0,50,23,39,18.59,63.53,63.53,67.86,1461.19,3176.5,153.43,0.33,230.14,1,0.0,0.0,0,0,0.0,-4.41,4.41,410.29,-371.29,Critical,REPLENISH NOW
2023-08-23,S001-P0014,S001,P0014,Clothing,East,Rainy,Winter,0,0,69,14,92,9.94,71.24,71.24,74.59,997.36,4915.56,148.54,0.46,222.8,1,0.0,0.0,0,0,0.0,-4.06,4.06,376.61,-284.61,Critical,REPLENISH NOW
2023-08-24,S001-P0014,S001,P0014,Groceries,West,Cloudy,Spring,1,10,177,27,123,17.33,11.58,10.42,11.76,281.39,2049.66,148.96,1.19,223.45,1,0.0,0.0,0,0,0.0,-9.67,9.67,269.89,-146.89,Below Reorder,REPLENISH
2023-08-25,S001-P0014,S001,P0014,Toys,North,Sunny,Summer,0,5,294,118,160,119.18,64.66,61.43,64.69,7248.39,19010.04,146.93,2.0,220.39,0,0.0,0.0,0,0,0.0,1.18,1.18,146.79,13.21,Healthy,MAINTAIN
2023-08-26,S001-P0014,S001,P0014,Clothing,North,Cloudy,Autumn,0,10,113,82,100,94.42,46.22,41.6,41.78,3411.04,5222.86,145.21,0.78,217.82,1,0.0,0.0,0,0,0.0,12.42,12.42,322.64,-222.64,Critical,REPLENISH NOW
2023-08-27,S001-P0014,S001,P0014,Clothing,South,Snowy,Winter,0,20,488,307,155,316.61,35.4,28.32,37.79,8694.24,17275.2,148.86,3.28,223.29,0,41.43,1466.57,0,0,0.0,9.61,9.61,0.0,155.0,Excess,REDUCE STOCK
2023-08-28,S001-P0014,S001,P0014,Clothing,West,Cloudy,Spring,1,20,387,341,132,349.65,79.28,63.42,82.7,21627.58,30681.36,156.29,2.48,234.43,0,0.0,0.0,0,0,0.0,8.65,8.65,81.86,50.14,Healthy,MAINTAIN
2023-08-29,S001-P0014,S001,P0014,Clothing,South,Sunny,Winter,0,5,471,239,39,239.18,81.45,77.38,84.71,18493.22,38362.95,163.5,2.88,245.25,0,0.0,0.0,0,0,0.0,0.18,0.18,19.5,19.5,Healthy,MAINTAIN
2023-08-30,S001-P0014,S001,P0014,Toys,West,Cloudy,Summer,0,15,454,299,160,317.3,39.72,33.76,35.79,10094.84,18032.88,166.18,2.73,249.27,0,0.0,0.0,0,0,0.0,18.3,18.3,44.54,115.46,Healthy,MAINTAIN
2023-08-31,S001-P0014,S001,P0014,Electronics,North,Sunny,Summer,1,10,199,159,158,154.26,21.96,19.76,21.42,3142.48,4370.04,163.79,1.22,245.68,1,0.0,0.0,0,0,0.0,-4.74,4.74,292.36,-134.36,Below Reorder,REPLENISH
2023-09-01,S001-P0014,S001,P0014,Electronics,West,Rainy,Summer,1,20,152,66,36,72.79,92.76,74.21,92.13,4897.73,14099.52,157.71,0.96,236.57,1,0.0,0.0,0,0,0.0,6.79,6.79,321.14,-285.14,Critical,REPLENISH NOW
2023-09-02,S001-P0014,S001,P0014,Clothing,South,Rainy,Autumn,1,10,405,39,192,54.41,98.02,88.22,100.16,3440.5,39698.1,157.71,2.57,236.57,0,0.0,0.0,0,0,0.0,15.41,15.41,68.14,123.86,Healthy,MAINTAIN
2023-09-03,S001-P0014,S001,P0014,Groceries,South,Cloudy,Summer,1,0,317,185,129,191.43,28.33,28.33,23.51,5241.05,8980.61,156.89,2.02,235.34,0,0.0,0.0,0,0,0.0,6.43,6.43,153.68,-24.68,Healthy,MAINTAIN
2023-09-04,S001-P0014,S001,P0014,Furniture,South,Rainy,Spring,0,0,256,237,182,228.57,77.1,77.1,79.23,18272.7,19737.6,152.21,1.68,228.32,0,0.0,0.0,0,0,0.0,-8.43,8.43,200.64,-18.64,Healthy,MAINTAIN
2023-09-05,S001-P0014,S001,P0014,Groceries,West,Rainy,Spring,1,0,282,66,185,65.99,49.47,49.47,46.33,3265.02,13950.54,150.21,1.88,225.32,0,0.0,0.0,0,0,0.0,-0.01,0.01,168.64,16.36,Healthy,MAINTAIN
2023-09-06,S001-P0014,S001,P0014,Electronics,South,Cloudy,Winter,1,10,347,285,152,300.54,27.46,24.71,28.09,7043.49,9528.62,159.68,2.17,239.52,0,0.0,0.0,0,0,0.0,15.54,15.54,132.04,19.96,Healthy,MAINTAIN
2023-09-07,S001-P0014,S001,P0014,Electronics,South,Rainy,Autumn,0,15,167,124,135,114.56,49.83,42.36,45.26,5252.08,8321.61,157.64,1.06,236.46,1,0.0,0.0,0,0,0.0,-9.44,9.44,305.93,-170.93,Below Reorder,REPLENISH
2023-09-08,S001-P0014,S001,P0014,Electronics,East,Cloudy,Summer,0,10,360,226,123,217.84,48.13,43.32,48.48,9789.64,17326.8,161.25,2.23,241.88,0,0.0,0.0,0,0,0.0,-8.16,8.16,123.75,-0.75,Healthy,MAINTAIN
2023-09-09,S001-P0014,S001,P0014,Toys,East,Sunny,Spring,1,20,386,347,198,350.87,32.03,25.62,31.09,8891.53,12363.58,167.46,2.3,251.2,0,0.0,0.0,0,0,0.0,3.87,3.87,116.39,81.61,Healthy,MAINTAIN
2023-09-10,S001-P0014,S001,P0014,Furniture,South,Snowy,Winter,1,10,125,90,155,94.26,76.86,69.17,76.44,6225.66,9607.5,168.89,0.74,253.34,1,0.0,0.0,0,0,0.0,4.26,4.26,381.68,-226.68,Critical,REPLENISH NOW
2023-09-11,S001-P0014,S001,P0014,Furniture,West,Cloudy,Autumn,1,5,220,193,147,183.27,37.43,35.56,40.23,6862.79,8234.6,163.46,1.35,245.2,1,0.0,0.0,0,0,0.0,-9.73,9.73,270.39,-123.39,Below Reorder,REPLENISH
2023-09-12,S001-P0014,S001,P0014,Clothing,South,Cloudy,Autumn,1,5,172,124,175,125.89,33.96,32.26,35.01,4000.49,5841.12,164.14,1.05,246.21,1,0.0,0.0,0,0,0.0,1.89,1.89,320.43,-145.43,Below Reorder,REPLENISH
2023-09-13,S001-P0014,S001,P0014,Electronics,East,Snowy,Summer,1,0,141,20,163,34.65,81.75,81.75,81.8,1635.0,11526.75,155.79,0.91,233.68,1,0.0,0.0,0,0,0.0,14.65,14.65,326.36,-163.36,Critical,REPLENISH NOW
2023-09-14,S001-P0014,S001,P0014,Clothing,East,Cloudy,Autumn,1,5,53,43,116,54.8,85.07,80.82,83.56,3475.11,4508.71,152.54,0.35,228.8,1,0.0,0.0,0,1,1.8,11.8,11.8,404.61,-288.61,Critical,REPLENISH NOW
2023-09-15,S001-P0014,S001,P0014,Furniture,North,Cloudy,Autumn,0,10,271,215,51,229.65,50.53,45.48,52.4,9777.56,13693.63,158.71,1.71,238.07,0,0.0,0.0,0,0,0.0,14.65,14.65,205.14,-154.14,Healthy,MAINTAIN
2023-09-16,S001-P0014,S001,P0014,Clothing,East,Snowy,Summer,0,5,180,144,180,152.51,50.98,48.43,55.72,6974.06,9176.4,154.93,1.16,232.39,1,0.0,0.0,0,0,0.0,8.51,8.51,284.79,-104.79,Below Reorder,REPLENISH
2023-09-17,S001-P0014,S001,P0014,Toys,West,Snowy,Winter,1,20,86,50,74,53.31,65.01,52.01,69.5,2600.4,5590.86,146.71,0.59,220.07,1,0.0,0.0,0,0,0.0,3.31,3.31,354.14,-280.14,Critical,REPLENISH NOW
2023-09-18,S001-P0014,S001,P0014,Furniture,West,Sunny,Summer,0,0,132,47,98,38.32,95.32,95.32,90.62,4480.04,12582.24,146.79,0.9,220.18,1,0.0,0.0,0,0,0.0,-8.68,8.68,308.36,-210.36,Critical,REPLENISH NOW
2023-09-19,S001-P0014,S001,P0014,Toys,West,Rainy,Autumn,1,5,362,31,132,28.47,16.86,16.02,19.05,496.53,6103.32,147.07,2.46,220.61,0,0.0,0.0,0,0,0.0,-2.53,2.53,79.21,52.79,Healthy,MAINTAIN
2023-09-20,S001-P0014,S001,P0014,Clothing,South,Sunny,Summer,1,0,351,114,117,126.69,29.96,29.96,29.53,3415.44,10515.96,150.64,2.33,225.96,0,0.0,0.0,0,0,0.0,12.69,12.69,100.93,16.07,Healthy,MAINTAIN
2023-09-21,S001-P0014,S001,P0014,Furniture,North,Sunny,Winter,1,20,209,119,151,134.03,83.96,67.17,81.88,7992.99,17547.64,153.93,1.36,230.89,1,0.0,0.0,0,0,0.0,15.03,15.03,252.79,-101.79,Below Reorder,REPLENISH
2023-09-22,S001-P0014,S001,P0014,Electronics,East,Cloudy,Winter,1,0,281,140,171,148.63,84.06,84.06,82.61,11768.4,23620.86,154.71,1.82,232.07,0,0.0,0.0,0,0,0.0,8.63,8.63,183.14,-12.14,Healthy,MAINTAIN
2023-09-23,S001-P0014,S001,P0014,Toys,South,Rainy,Spring,0,15,232,217,66,225.9,81.88,69.6,84.99,15102.77,18996.16,159.54,1.45,239.3,1,0.0,0.0,0,0,0.0,8.9,8.9,246.61,-180.61,Below Reorder,REPLENISH
2023-09-24,S001-P0014,S001,P0014,Furniture,West,Sunny,Winter,0,5,327,17,27,32.93,47.08,44.73,48.03,760.34,15395.16,149.18,2.19,223.77,0,0.0,0.0,0,0,0.0,15.93,15.93,120.54,-93.54,Healthy,MAINTAIN
2023-09-25,S001-P0014,S001,P0014,Electronics,East,Snowy,Autumn,1,0,168,30,86,31.44,86.97,86.97,85.46,2609.1,14610.96,138.07,1.22,207.11,1,0.0,0.0,0,0,0.0,1.44,1.44,246.21,-160.21,Below Reorder,REPLENISH
2023-09-26,S001-P0014,S001,P0014,Toys,West,Cloudy,Autumn,1,5,199,84,75,98.29,86.43,82.11,82.5,6897.11,17199.57,132.54,1.5,198.8,0,0.0,0.0,0,0,0.0,14.29,14.29,198.61,-123.61,Healthy,MAINTAIN
2023-09-27,S001-P0014,S001,P0014,Groceries,North,Cloudy,Summer,0,15,86,81,59,75.71,97.96,83.27,94.38,6744.55,8424.56,124.75,0.69,187.12,1,0.0,0.0,0,0,0.0,-5.29,5.29,288.25,-229.25,Critical,REPLENISH NOW
2023-09-28,S001-P0014,S001,P0014,Electronics,West,Rainy,Summer,0,20,231,82,53,92.82,45.09,36.07,49.1,2957.9,10415.79,122.0,1.89,183.0,0,0.0,0.0,0,0,0.0,10.82,10.82,135.0,-82.0,Healthy,MAINTAIN
2023-09-29,S001-P0014,S001,P0014,Furniture,East,Cloudy,Spring,0,5,291,18,166,35.83,43.02,40.87,44.35,735.64,12518.82,120.29,2.42,180.43,0,0.0,0.0,0,0,0.0,17.83,17.83,69.86,96.14,Healthy,MAINTAIN
2023-09-30,S001-P0014,S001,P0014,Furniture,East,Cloudy,Winter,0,15,462,290,186,303.25,57.67,49.02,54.39,14215.66,26643.54,129.25,3.57,193.88,0,74.25,4282.0,0,0,0.0,13.25,13.25,0.0,186.0,Excess,REDUCE STOCK
2023-10-01,S001-P0014,S001,P0014,Furniture,South,Cloudy,Winter,0,15,267,27,194,38.27,27.53,23.4,26.29,631.81,7350.51,123.61,2.16,185.41,0,0.0,0.0,0,0,0.0,11.27,11.27,103.82,90.18,Healthy,MAINTAIN
2023-10-02,S001-P0014,S001,P0014,Clothing,North,Sunny,Spring,1,0,227,20,74,15.75,27.96,27.96,31.74,559.2,6346.92,115.86,1.96,173.79,0,0.0,0.0,0,0,0.0,-4.25,4.25,120.57,-46.57,Healthy,MAINTAIN
2023-10-03,S001-P0014,S001,P0014,Furniture,West,Snowy,Summer,1,15,381,175,60,169.84,46.23,39.3,47.24,6876.71,17613.63,119.75,3.18,179.62,0,21.75,1005.5,0,0,0.0,-5.16,5.16,0.0,60.0,Excess,REDUCE STOCK
2023-10-04,S001-P0014,S001,P0014,Electronics,North,Cloudy,Summer,1,5,314,74,66,67.81,99.31,94.34,96.89,6981.49,31183.34,112.21,2.8,168.32,0,0.0,0.0,0,0,0.0,-6.19,6.19,22.64,43.36,Healthy,MAINTAIN
2023-10-05,S001-P0014,S001,P0014,Furniture,East,Rainy,Winter,0,10,480,289,66,279.18,14.33,12.9,13.96,3727.23,6878.4,118.11,4.06,177.16,0,125.68,1800.97,0,0,0.0,-9.82,9.82,0.0,66.0,Excess,REDUCE STOCK
2023-10-06,S001-P0014,S001,P0014,Clothing,South,Snowy,Winter,1,20,497,478,158,496.03,14.67,11.74,18.55,5609.81,7290.99,127.11,3.91,190.66,0,115.68,1697.0,0,0,0.0,18.03,18.03,0.0,158.0,Excess,REDUCE STOCK
2023-10-07,S001-P0014,S001,P0014,Groceries,North,Sunny,Autumn,1,10,147,84,21,80.22,79.35,71.41,82.56,5998.86,11664.45,117.71,1.25,176.57,1,0.0,0.0,0,0,0.0,-3.78,3.78,206.14,-185.14,Below Reorder,REPLENISH
2023-10-08,S001-P0014,S001,P0014,Toys,North,Sunny,Autumn,0,5,123,80,132,78.76,22.48,21.36,23.85,1708.48,2765.04,117.36,1.05,176.04,1,0.0,0.0,0,0,0.0,-1.24,1.24,229.07,-97.07,Below Reorder,REPLENISH
2023-10-09,S001-P0014,S001,P0014,Toys,North,Snowy,Autumn,0,10,246,46,55,56.23,15.39,13.85,12.6,637.15,3785.94,112.11,2.19,168.16,0,0.0,0.0,0,0,0.0,10.23,10.23,90.32,-35.32,Healthy,MAINTAIN
2023-10-10,S001-P0014,S001,P0014,Groceries,East,Cloudy,Spring,1,15,302,90,25,95.13,97.33,82.73,99.48,7445.74,29393.66,110.89,2.72,166.34,0,0.0,0.0,0,0,0.0,5.13,5.13,30.68,-5.68,Healthy,MAINTAIN
2023-10-11,S001-P0014,S001,P0014,Groceries,South,Rainy,Winter,0,20,419,110,122,119.24,94.77,75.82,91.17,8339.76,39708.63,114.11,3.67,171.16,0,76.68,7266.83,0,0,0.0,9.24,9.24,0.0,122.0,Excess,REDUCE STOCK
2023-10-12,S001-P0014,S001,P0014,Groceries,East,Rainy,Summer,0,15,415,397,64,396.64,43.6,37.06,41.75,14712.82,18094.0,126.75,3.27,190.12,0,34.75,1515.1,0,0,0.0,-0.36,0.36,0.0,64.0,Excess,REDUCE STOCK
2023-10-13,S001-P0014,S001,P0014,Clothing,South,Cloudy,Summer,0,20,347,168,156,184.47,30.59,24.47,30.84,4111.3,10614.73,125.07,2.77,187.61,0,0.0,0.0,0,0,0.0,16.47,16.47,28.21,127.79,Healthy,MAINTAIN
2023-10-14,S001-P0014,S001,P0014,Furniture,South,Snowy,Spring,1,0,134,120,60,126.21,56.22,56.22,59.47,6746.4,7533.48,124.21,1.08,186.32,1,0.0,0.0,0,0,0.0,6.21,6.21,238.64,-178.64,Below Reorder,REPLENISH
2023-10-15,S001-P0014,S001,P0014,Furniture,North,Snowy,Spring,0,15,313,71,190,89.09,25.61,21.77,22.36,1545.56,8015.93,124.96,2.5,187.45,0,0.0,0.0,0,0,0.0,18.09,18.09,61.89,128.11,Healthy,MAINTAIN
2023-10-16,S001-P0014,S001,P0014,Groceries,South,Cloudy,Spring,0,20,304,207,28,218.25,18.22,14.58,21.93,3017.23,5538.88,130.68,2.33,196.02,0,0.0,0.0,0,0,0.0,11.25,11.25,88.04,-60.04,Healthy,MAINTAIN
2023-10-17,S001-P0014,S001,P0014,Groceries,West,Sunny,Autumn,1,0,467,415,176,429.74,57.7,57.7,55.03,23945.5,26945.9,144.39,3.23,216.59,0,33.82,1951.5,0,0,0.0,14.74,14.74,0.0,176.0,Excess,REDUCE STOCK
2023-10-18,S001-P0014,S001,P0014,Toys,West,Snowy,Winter,0,5,308,76,30,78.22,42.47,40.35,45.34,3066.33,13080.76,143.04,2.15,214.55,0,0.0,0.0,0,0,0.0,2.22,2.22,121.11,-91.11,Healthy,MAINTAIN
2023-10-19,S001-P0014,S001,P0014,Toys,North,Sunny,Winter,0,0,369,52,63,67.53,78.72,78.72,75.94,4093.44,29047.68,140.64,2.62,210.96,0,0.0,0.0,0,0,0.0,15.53,15.53,52.93,10.07,Healthy,MAINTAIN
2023-10-20,S001-P0014,S001,P0014,Furniture,West,Sunny,Autumn,0,0,252,26,130,16.65,99.44,99.44,101.46,2585.44,25058.88,136.57,1.85,204.86,0,0.0,0.0,0,0,0.0,-9.35,9.35,157.71,-27.71,Healthy,MAINTAIN
2023-10-21,S001-P0014,S001,P0014,Furniture,East,Sunny,Winter,1,20,495,359,89,374.84,99.15,79.32,97.37,28475.88,49079.25,141.64,3.49,212.46,0,70.07,6947.58,0,0,0.0,15.84,15.84,0.0,89.0,Excess,REDUCE STOCK
2023-10-22,S001-P0014,S001,P0014,Electronics,West,Sunny,Summer,1,10,270,94,155,94.36,52.64,47.38,55.93,4453.34,14212.8,144.39,1.87,216.59,0,0.0,0.0,0,0,0.0,0.36,0.36,163.18,-8.18,Healthy,MAINTAIN
2023-10-23,S001-P0014,S001,P0014,Furniture,East,Rainy,Autumn,1,20,106,19,43,35.41,36.8,29.44,40.3,559.36,3900.8,144.0,0.74,216.0,1,0.0,0.0,0,0,0.0,16.41,16.41,326.0,-283.0,Critical,REPLENISH NOW
2023-10-24,S001-P0014,S001,P0014,Furniture,North,Sunny,Winter,0,0,170,79,198,83.75,87.38,87.38,83.85,6903.02,14854.6,143.82,1.18,215.73,1,0.0,0.0,0,0,0.0,4.75,4.75,261.46,-63.46,Below Reorder,REPLENISH
2023-10-25,S001-P0014,S001,P0014,Groceries,South,Cloudy,Winter,1,20,171,162,23,174.65,29.22,23.38,31.77,3786.91,4996.62,146.71,1.17,220.07,1,0.0,0.0,0,1,3.65,12.65,12.65,269.14,-246.14,Below Reorder,REPLENISH
2023-10-26,S001-P0014,S001,P0014,Clothing,North,Rainy,Summer,0,15,273,232,47,235.65,86.55,73.57,86.74,17067.66,23628.15,152.07,1.8,228.11,0,0.0,0.0,0,0,0.0,3.65,3.65,183.21,-136.21,Healthy,MAINTAIN
2023-10-27,S001-P0014,S001,P0014,Clothing,South,Cloudy,Winter,0,20,312,29,94,34.77,92.21,73.77,87.75,2139.27,28769.52,152.46,2.05,228.7,0,0.0,0.0,0,0,0.0,5.77,5.77,145.39,-51.39,Healthy,MAINTAIN
2023-10-28,S001-P0014,S001,P0014,Electronics,West,Rainy,Autumn,0,15,440,278,72,282.29,91.13,77.46,88.72,21534.02,40097.2,152.04,2.89,228.05,0,0.0,0.0,0,0,0.0,4.29,4.29,16.11,55.89,Healthy,MAINTAIN
2023-10-29,S001-P0014,S001,P0014,Groceries,East,Snowy,Summer,0,10,275,5,74,24.44,95.19,85.67,93.44,428.36,26177.25,151.25,1.82,226.88,0,0.0,0.0,0,0,0.0,19.44,19.44,178.75,-104.75,Healthy,MAINTAIN
